game_id,game_fmt,game_type,field_content,game_length,name1,name2,result_type,winner
barrage-2006.4-6416,.xml,barrage,AAAAAAAABMAAAAAAAAEDAAAAAAAACDAAAAAAAALKAA__AA__AAAA__AA__AAAPAAPAAAAAAAXAAAAAAQAANAWAOAAAAAAYAAAAAA,25,Player 1,Player 2,1,1
barrage-2013.10-512,.xml,barrage,MBAAAAAAAACDAAAAAAAALKAAAAAAAAAADEAAAAAAAA__AA__AAAA__AA__AAAPAAAAAAAAWOAAAAAAAANPAAAAAAAAYQXAAAAAAA,48,Player 1,Player 2,0,2
barrage-2014.9-806,.xml,barrage,AAALMADAAADAAAAAAAAAAAAAAAAAAAAKAAABAAECAA__AA__AAAA__AA__AAXPAAWOAAAAAAAAAAAAAAPQAAAAAAAANYAAAAAAAA,25,Player 1,Player 2,1,1
barrage-2014.1-207,.xml,barrage,AAAAAAAADMAAAAAAAAADAAAAAAAAAAABAALKAACEAA__AA__AAAA__AA__AAAAAAPXAAWNAAAAAAAAAAAAAAAAAAOQAAAAAAAAPY,27,Player 1,Player 2,0,2
barrage-2006.2-664,.xml,barrage,AAAAAAAAAAAAAAKAAACEADAAAAAAABAADALAAAAMAA__AA__AAAA__AA__AAAWAAAAAAAAAAAAAAAAAXAAAAQOAAAYAAANAAPPAA,14,Player 1,Player 2,1,2
barrage-2014.2-6,.xml,barrage,AAABAEDAAAAAAAAAAAAMAAAAAAAAAACLAAKAAADAAA__AA__AAAA__AA__AAPXAAWPAAAAAAAAAAAAAAYQAAAAAAAANOAAAAAAAA,45,Player 1,Player 2,1,1
barrage-2014.9-834,.xml,barrage,AAAAAAAADCAAAAAAAAADAAAAAAAAAAAEAABKAALMAA__AA__AAAA__AA__AAXAAAOQNAAWAAAAAAAAAAAAAAAAAAAAAAAAPYPAAA,35,Player 1,Player 2,1,1
barrage-2014.1-873,.xml,barrage,AAAAAAAADMAAAAAAAAABAAAAAAAAAAADAAEKAALCAA__AA__AAAA__AA__AAANAAPAAAXPAAAAAAAAAAAAAAAAAAOWAAAAAAAAQY,46,Player 1,Player 2,0,1
barrage-2006.2-4551,.xml,barrage,AAAABAAAAAAAAMAEAAAAAADAKALAAAAAACADAAAAAA__AA__AAAA__AA__AAAAPOXQNYWPAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,41,Player 1,Player 2,0,1
barrage-2014.11-1647,.xml,barrage,AAABCAMAAAALAAAAAAAAAAAAAAAAAAEAAAAKAADDAA__AA__AAAA__AA__AAQXAAWOAAAAAAAAAAAAAAYPAAAAAAAANPAAAAAAAA,43,Player 1,Player 2,0,2
barrage-2014.10-545,.xml,barrage,AAAAAAAAEMAAAAAAAAABAAAAAAAADDAAAAACAAKLAA__AA__AAAA__AA__AAOXWAAAAAAAAAPAAAAAAANAPAAAAAAAYQAAAAAAAA,145,Player 1,Player 2,1,1
barrage-2015.0-2318,.xml,barrage,AAAMAABAAADAAAAAAAADAAAAAAAAAAALAAECAAKAAA__AA__AAAA__AA__AAPXAAWOAAPAAAAAAAAAAANAAAAAAAAAYQAAAAAAAA,26,Player 1,Player 2,3,1
barrage-2015.1-786,.xml,barrage,AAAADBMDAAAAAAAAAAAAAAAAAAAAEAAAAAALACKAAA__AA__AAAA__AA__AAAAAAAAAAXPAAAAAAAANOAAAAAAAAWPAAAAAAAAYQ,40,Player 1,Player 2,3,2
barrage-2014.5-1294,.xml,barrage,BKAAAAAAAAMCAAAAAAAAAAAAAAAAAADLADEAAAAAAA__AA__AAAA__AA__AAAAAAPXAAWOAAAAAAAAAAAAAAAAAAQNAAAAAAAAPY,170,Player 1,Player 2,0,1
barrage.2003.08.23.1546,.gsn,barrage,AAAAAAABAAAAADEKMACAADAAAAAAAAAAAAAAALAAAA__AA__AAAA__AA__AAAAAAAPAAXQAAAAAAAAPOAAAAAAAAANAAAAAAAAWY,50,red,blue,3,1
barrage-2014.1-1457,.xml,barrage,AAAAAAAADMAAAAAAAAAEAAAAAAAAAAADAACKAALBAA__AA__AAAA__AA__AAAAAAPXAAWOAAAAAAAAAAAAAAAAAAPNAAAAAAAAQY,53,Player 1,Player 2,0,2
barrage-2006.5-4571,.xml,barrage,AAAAAAAAAAAAAAAAAMAAADACAEAAADAAKAAABALAAA__AA__AAAA__AA__AAWAAAPQAAAAAXAAAAAAAAPYAAAAAAAANOAAAAAAAA,61,Player 1,Player 2,3,1
barrage-2005.9-7977,.xml,barrage,AAAAAAAKMAAAAAAAADCBAAAAAAALDEAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAAAAYXWOAAAAAAPNQPAAA,31,Player 1,Player 2,1,1
barrage.2003.07.02.316,.gsn,barrage,AAAAAAAEMBAAAAAAADKCAAAAAAAADLAAAAAAAAAAAA__AA__AAAA__AA__AAPPAAAAAAAAWXAAAAAAAAYNAAAAAAAAOQAAAAAAAA,152,red,blue,1,2
barrage-2015.0-517,.xml,barrage,AAABAAMAAADAAAAAAAADAAAAAAAAAAALAACEAAKAAA__AA__AAAA__AA__AAAAAAWXPAOQAAAAAAAAAAAAAAAAAAAPAAAAAAAANY,26,Player 1,Player 2,1,2
barrage-2006.2-6334,.xml,barrage,AAAAAADDAKAAAACBAAAAAAAAAAEAAAMAAAAAALAAAA__AA__AAAA__AA__AAAAWAXAPAAAAAAAAAAAAAAAOAQAANAAAPAYAAAAAA,10,Player 1,Player 2,1,2
barrage-2006.2-4890,.xml,barrage,AAKAAAAAADAACABAAALAEAAAMAAAAAAADAAAAAAAAA__AA__AAAA__AA__AAXWANQAAAAAPAAAAAAAAAPOAAAAAAAYAAAAAAAAAA,15,Player 1,Player 2,1,1
barrage-2014.6-737,.xml,barrage,MKAAAAAAAABEAAAAAAAAAAAAAAAAAALDDACAAAAAAA__AA__AAAA__AA__AAPXAPWOAAAAAAAAAAAAAAQAAAAAAAAANYAAAAAAAA,27,Player 1,Player 2,1,1
barrage.2003.06.22.607,.gsn,barrage,MEAAAAAACBDLAAAAAAKDAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAOQAAAAAAAAAXNAAAAAAAWAYAAAAAAAAPP,113,red,blue,1,1
barrage-2006.2-1014,.xml,barrage,AAAAAAAADBAAAAADMAAEAAAAKAAAAAAAAALCAAAAAA__AA__AAAA__AA__AAAAAAAAAAPPAAAAAAAAQWAAAAAAAAXNAAAAAAAAOY,133,Player 1,Player 2,3,1
barrage-2006.5-5470,.xml,barrage,AAAAAAAAKMAAAAAAAAAEAAADAAALADABAAAAAAACAA__AA__AAAA__AA__AAQAAAAAAAAAOPAAAAAAAANPAAAAAAAAYWXAAAAAAA,105,Player 1,Player 2,1,1
barrage-2014.7-292,.xml,barrage,AAAMDABAAADAAAAAAAAAAAAAAAAAAAAEAAAKAALCAA__AA__AAAA__AA__AAAAAAWNPAXOAAAAAAAAAAAAAAAAAAAQAAAAAAAAPY,23,Player 1,Player 2,3,2
barrage-2006.1-443,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAEBCAAAAAADLMKDAAAAAAA__AA__AAAA__AA__AAAAPQAAPOAAAAAAAAAAAAAAAAAAAAAAAAYXAAWNAA,13,Player 1,Player 2,1,1
barrage-2013.10-872,.xml,barrage,KAAMAABAAAAAAAAAAAAAAAAAAAAAAAADAADEAALCAA__AA__AAAA__AA__AAAAAAQXPAWOAAAAAAAAAAAAAAAAAAAPAAAAAAAANY,33,Player 1,Player 2,3,1
barrage.2003.06.06.320,.gsn,barrage,AAAAAAAADDAAAAAAAAAEAAAAAKCAAAAAAAAABMLAAA__AA__AAAA__AA__AAAPAAPAAAAAAAXOAAAAAAAAYAWAAAAAANAQAAAAAA,71,red,blue,1,1
barrage-2014.2-71,.xml,barrage,AAAAAAAADMAAAAAAAAABAAAAAAAAAAALAADKAACEAA__AA__AAAA__AA__AAAPAAAWAAOPAAAAAAAAAAAAAAAAAAQXAAAAAAAANY,59,Player 1,Player 2,0,2
barrage-2014.10-1893,.xml,barrage,AAABAAMAAAAAAAAAAAAAAAAAAAAAAAKLAAECAADDAA__AA__AAAA__AA__AAWOAAXPAAAAAAAAAAAAAAPQAAAAAAAANYAAAAAAAA,33,Player 1,Player 2,0,2
barrage-2014.11-1819,.xml,barrage,BDAAAAAAAADAAAAAAAAAAAAAAAAAAAALAAKMAACEAA__AA__AAAA__AA__AAAAAAAOAAXWAAAAAAAAAPAAAAAAAAQPAAAAAAAAYN,32,Player 1,Player 2,1,2
barrage-2006.2-2357,.xml,barrage,MDKAAAAACAAAEAAAAAAAAAAADBLAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAOAAAAPAAANAAAAAAAAQAPAYWAAAAAAAAAAXAAAA,55,Player 1,Player 2,3,2
barrage-2014.11-2346,.xml,barrage,AAAAAAAAEMAAAAAAAACBAAAAAAAAAAAAAADKAALDAA__AA__AAAA__AA__AAWXAAAOAAAQAAAAAAAAAAAAAAAAAAYAAAAPPANAAA,31,Player 1,Player 2,3,1
barrage-2014.4-2497,.xml,barrage,AAAAAAAAMBAAAAAAAAADAAAAAAAAAAAAAAKCDALEAA__AA__AAAA__AA__AAPQAAAOAAXAAAAAAAAAAAAAAAAAAAAPAAANWAYAAA,24,Player 1,Player 2,3,1
barrage-2006.2-5219,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAKAAAAADDABMLAAAAECAA__AA__AAAA__AA__AAPAAWAAAXAPAAYOAAAAAAAQAAAAANAAAAAAAAAAAA,56,Player 1,Player 2,1,2
barrage-2005.10-5491,.xml,barrage,AAAAAAAAABAAADALACAAAAAAAAMADAAAEAAAAAAKAA__AA__AAAA__AA__AAAAAXAAAAAAAAAAAAAAAAAAAAAAPYOAAAAAAAWQNP,35,Player 1,Player 2,10,3
barrage.2003.06.06.128,.gsn,barrage,MKAAAAAAAADEBAAAAAAADAAAAAAAAALCAAAAAAAAAA__AA__AAAA__AA__AAAAAXAAAAAAPANAPAAAAAAQAWAAAAAAAYAOAAAAAA,73,red,blue,0,1
barrage-2006.2-8399,.xml,barrage,MDAAAAAAAABKAAAAAAAALCAAAAAAAAEAAADAAAAAAA__AA__AAAA__AA__AAPWAAPAAAAAAQOAXAAAAAYAAAAAAAAAAAAAANAAAA,38,Player 1,Player 2,1,2
barrage-2014.4-940,.xml,barrage,MAADAABAAAAAAAAAKAEALAAAAAAAAACAAADAAAAAAA__AA__AAAA__AA__AAOWAANQAAAAAAAAAAAAAAXPAAAAAAAAYPAAAAAAAA,33,Player 1,Player 2,3,2
barrage-2014.9-490,.xml,barrage,MDAAAAAAAABAAAAAAAAAAAAAAAAAAAKLAACEAADAAA__AA__AAAA__AA__AAAQAAAAXAAAAAAAAAAAAPAAAAPAAANOAAAAAAAAWY,76,Player 1,Player 2,2,3
barrage-2006.2-563,.xml,barrage,AAAAAAAAAAAAAAADAAAAAAAAECBDAAAAAAAKMLAAAA__AA__AAAA__AA__AAXOAANAAAAAWAAAAAAAAAPPAAAAAAAAYQAAAAAAAA,74,Player 1,Player 2,1,2
barrage-2014.3-1197,.xml,barrage,AAAMAEKAAABAAAAAAAAAAAAAAAAACAALAADAAAADAA__AA__AAAA__AA__AAPNAPWOAAAAAAAAAAAAAAXAAAAAAAAAYQAAAAAAAA,82,Player 1,Player 2,1,2
barrage-2006.4-1431,.xml,barrage,LAAAAAADACAMAAAAAAAAEAAAAAAABAAAADKAAAAAAA__AA__AAAA__AA__AAAPAAWXAAQOAAAAAAAAAAAAAAAAAAAPAAAAAAAANY,40,Player 1,Player 2,1,2
barrage-2014.11-900,.xml,barrage,AAAAAAAADMAAAAAAAAAEAAAAAAAAAAADAACBAALKAA__AA__AAAA__AA__AAAAAAPQAAAPAAAAAAAAXAAAAAAAAAONAAAAAAAAWY,43,Player 1,Player 2,0,1
barrage-2014.9-1035,.xml,barrage,BDAAAAAAAADAAAAAAAAAAAAAAAAAAACEAALMAAKAAA__AA__AAAA__AA__AAQOAAPWAAAAAAAAAAAAAANAAAAAAAAAYXAPAAAAAA,67,Player 1,Player 2,1,1
barrage-2014.1-783,.xml,barrage,AAAAAAAABMAAAAAAAAADAAAAAAAAAAADAALKAACEAA__AA__AAAA__AA__AAAAAAAAAAAAAPAAWOAXAPAAAAAAAAAQAAAAAAAANY,49,Player 1,Player 2,1,1
barrage-2015.1-1672,.xml,barrage,AAAAAAAABMAAAAAAAAADAAAAAAAAADAAAAELAACKAA__AA__AAAA__AA__AAAWAAAQAAAXAAAAAAAAAOAAAAAAAAPPAAAAAAAANY,54,Player 1,Player 2,1,2
barrage-2013.10-1270,.xml,barrage,AAAAAAAABMAAAAAAAADDAAAAAAAAAKAAAAECAALAAA__AA__AAAA__AA__AAWXAAAAAAAAOQAAAAAAAAYPAAAAAAAANPAAAAAAAA,63,Player 1,Player 2,1,1
barrage.2003.06.03.140,.gsn,barrage,DDAAAAAAAAEAAAAAAAAAMAAAAAAAAABCLAAKAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAXWAAAAAAAANAPAAAAAAAYQOPAAAAAA,53,red,blue,0,1
barrage-2014.5-1056,.xml,barrage,MBAAAAAAAADDAAAAAAAACEAAAAAAAAKLAAAAAAAAAA__AA__AAAA__AA__AAAAAPOAAAAAPQAAAAAAAANWAAAAAAAAYXAAAAAAAA,76,Player 1,Player 2,1,2
barrage-2014.0-2651,.xml,barrage,AAAMAABAAAAAAAAAAAADDAAAAAAAAAAKAALCAAEAAA__AA__AAAA__AA__AAAAAAPWAAOQAAAAAAAAAAAAAAAAAAXPAAAAAAAAYN,66,Player 1,Player 2,0,1
barrage-2014.10-1060,.xml,barrage,AAAAAAAADMAAAAAAAAABAAAAAAAAEKAAAAALAADCAA__AA__AAAA__AA__AAAPOAXAAAAAPAAAWAAAAANAAAAAAAAAYQAAAAAAAA,159,Player 1,Player 2,0,2
barrage-2005.9-2756,.xml,barrage,AAAAAAAAAAAADAAAKBADAALMAAACEAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAPAAPAAAAAAAAAAAAAWAAAAAAAANOQAAAAAAXY,23,Player 1,Player 2,1,1
barrage-2006.1-3848,.xml,barrage,AAABAAADAAAAAAAAAAAALCAMAAEKAADAAAAAAAAAAA__AA__AAAA__AA__AAOAAAAAAAAAXWAAAAAAAAPQAAAAAAAAYPNAAAAAAA,102,Player 1,Player 2,1,2
barrage-2014.0-144,.xml,barrage,AAAMBALAAAADAAAAAKAAAAAAAAAACAEAAAADAAAAAA__AA__AAAA__AA__AAXPAPWOAAAAAAAAAAAAAAQAAAAAAAAAYNAAAAAAAA,20,Player 1,Player 2,1,2
barrage-2014.8-342,.xml,barrage,AAAMAABAAADEAAAAAAKCAAAAAAAAAAAAAADLAAAAAA__AA__AAAA__AA__AAAAPAAAAAAAWAAXAAAAAAOQAAAAAAAAYNPAAAAAAA,44,Player 1,Player 2,3,2
barrage-2006.5-4995,.xml,barrage,BMAEAAAAAADDAAAAAAAAAAAAAAAAAALKCAAAAAAAAA__AA__AAAA__AA__AAWXAAOQAAPAAAAAAAAAAANAAAAAAAAAYPAAAAAAAA,75,Player 1,Player 2,0,1
barrage-2005.11-3164,.xml,barrage,AAAAAAAAACAAAMLABAAAAAAAADAAAAEAAAKAAAADAA__AA__AAAA__AA__AAAAAAAAAAAAPXAAAAAAAAYWQAAAAAAANOPAAAAAAA,48,Player 1,Player 2,1,2
barrage-2014.6-1694,.xml,barrage,AAABDAMAAADAAAAAAAAAAAAAAAAAAAAEAAAKAALCAA__AA__AAAA__AA__AAAAAAWOPAQXAAAAAAAAAAAAAAAAAAAPAAAAAAAANY,30,Player 1,Player 2,3,2
barrage-2006.2-7887,.xml,barrage,EAAAAALAADCDAAAKAAAABAAMAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAPAQAAAANAAAAAAAAAYPAAAAAAAAAAAAAAOWAXA,50,Player 1,Player 2,3,2
barrage-2014.1-1290,.xml,barrage,AAAAAAAADBAAAAAAAAADAAAAAAAAAAAEAACKAALMAA__AA__AAAA__AA__AAAAAAAAAAPNAAAAAAAAWYAAAAAAAAXQAAAAAAAAPO,28,Player 1,Player 2,1,2
barrage-2005.10-6050,.xml,barrage,AAAAAAADBMAAAEAAAALCAAAKAAAAADAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAPAAAAOAAAAAAAANXPAAAAAAAYWQAAAAAAA,39,Player 1,Player 2,3,2
barrage.2003.06.24.45,.gsn,barrage,AAAAAAAAAAKMAAAAAAEBAAAAAAAAAADCAAAAAADLAA__AA__AAAA__AA__AAPPAAAAAAAAWXAAAAAAAAONAAAAAAAAYQAAAAAAAA,102,red,blue,0,2
barrage-2014.11-24,.xml,barrage,AAAKDABAAAMAAAAAAAAAAAAAAAAAAAADAAALAACEAA__AA__AAAA__AA__AAANAAAPAAXPAAAAAAAAAAAAAAAAAAOWAAAAAAAAQY,66,Player 1,Player 2,1,2
barrage-2015.1-1664,.xml,barrage,AAAAAAAABMAAAAAAAAACAAAAAAAAAKAAAADEAADLAA__AA__AAAA__AA__AAPAAAAAAAAQAAAAAAAAWOAAAAAAAAXPAAAAAAAANY,35,Player 1,Player 2,1,1
barrage-2005.10-5951,.xml,barrage,AAAAAAAAAAAAAAAAABAAAAAAAAALAAAAAACDEMKDAA__AA__AAAA__AA__AAAAAXAAAAAAQAAAOAANAAAAAPAAYWAAAAAAAAPAAA,43,Player 1,Player 2,0,1
barrage-2005.9-2773,.xml,barrage,AAAAAAAAAAAAAAAAAAAAACAADEMBAAAKAAAALADAAA__AA__AAAA__AA__AAPOWYXPAAAAAANQAAAAAAAAAAAAAAAAAAAAAAAAAA,47,Player 1,Player 2,1,1
barrage-2006.0-6087,.xml,barrage,AAAAAAECAMAAAAAAADLBAAAAAAAAAAAAAADAAAKAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAWPAAAAAAAQONAAAAAAAPXY,76,Player 1,Player 2,0,2
barrage-2013.11-1295,.xml,barrage,AAABAEMAAADAAAAAAAAAAAAAAAAAAKADAACAAALAAA__AA__AAAA__AA__AAQXAPWOAAAAAAAAAAAAAAPAAAAAAAAAYNAAAAAAAA,27,Player 1,Player 2,3,2
barrage-2006.0-3496,.xml,barrage,AAAAAAAAAAAAAAAAAAAAADEBKLMCDAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAPAAAPAAWAAAAAAAAAONAAAAAAAAYXQAAAAAAA,42,Player 1,Player 2,1,2
barrage-2005.10-2765,.xml,barrage,AAAAAAAADBAAAAAAAAEMAAAAAAAACKAAAAAAAADLAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAANXYPOPWQA,143,Player 1,Player 2,1,1
barrage-2015.1-2664,.xml,barrage,AAAAAAAADBAAAAAAAAAAAAAAAAAAAMAAAAADCKLEAA__AA__AAAA__AA__AAAPAAAWAAOXAAAAAAAAAAAAAAAAAAQPAAAAAAAANY,78,Player 1,Player 2,0,1
barrage-2014.3-2230,.xml,barrage,AAAMAABAAAAAAAAAAAAAKAAAAAAAEAADAALCAAADAA__AA__AAAA__AA__AAAAAAOQAAWPAAAAAAAAAAAAAAAAAAPXAAAAAAAANY,49,Player 1,Player 2,1,1
barrage-2014.9-1506,.xml,barrage,AAABAAAADAAAAAAAEAAAAMAAAAAAADKAAALAAACAAA__AA__AAAA__AA__AAAAXAAAAAAPAAAAWAAYAAAAAAANAAAAAAAQAAOAPA,27,Player 1,Player 2,1,1
barrage.2003.08.03.5638,.gsn,barrage,DMBAAAAAAADEAAAAAAAAAAAAAAAAAAKAAAAAAALCAA__AA__AAAA__AA__AAAPAAAAAAAAAAXOAAAAAANQAAPAAAAAAYAWAAAAAA,57,red,blue,0,1
barrage-2015.1-81,.xml,barrage,AAAAAAAABMAAAAAAAADLAAAAAAAAAAAAAAKDAACEAA__AA__AAAA__AA__AAPQAAOAAAWAAAAAAAAAAAAAAAAAAAAPAAAXAYNAAA,55,Player 1,Player 2,3,1
barrage-2014.4-1378,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAADBEMAALCKDAA__AA__AAAA__AA__AAXAAOWPAAAAAAAAAAAAAAQPAAAAAAAAYNAAAAAAAA,47,Player 1,Player 2,0,1
barrage-2006.2-6478,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAACAAAKAAAADEDABMLAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAPAAAAAAWPNOXAAAAAAQYAAAAAA,41,Player 1,Player 2,3,1
barrage.2003.06.16.157,.gsn,barrage,AAAAAAAAAAAAAAMDAAABAAAAAAAAACALEAAADAAKAA__AA__AAAA__AA__AAPPAAAAAAAAXYAAAAAAAAWQAAAAAAAAONAAAAAAAA,30,red,blue,1,2
barrage-2006.2-388,.xml,barrage,AAAAAAKADACAAABAAAAAAAAAAAAEDMAAALAAAAAAAA__AA__AAAA__AA__AAAAAAAAWAAAAAPAXAAAYAPANAAAAAAAAAAAOAAAAQ,1,Player 1,Player 2,1,1
barrage-2014.2-28,.xml,barrage,AAAKAMEAAAAAAAAAAAABAAAAAAAAAALDAACAAADAAA__AA__AAAA__AA__AAAAAAQPAAWXAAAAAAAAAAAAAAAAAAOPAAAAAAAANY,25,Player 1,Player 2,3,2
barrage-2006.2-3116,.xml,barrage,AAAAAAAAAAAAMAAAAAAADAAAEBAAADAAACALKAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAXQAAAAAAAPPYAAAAAAAWON,33,Player 1,Player 2,1,1
barrage-2006.4-445,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAALAADAAAAAKMBDCEAAAA__AA__AAAA__AA__AAAAAAPAAAAWAAAANAAAAAAAAAOAAAAYAAAAXAAAQP,107,Player 1,Player 2,1,1
barrage.2003.05.13.115,.gsn,barrage,MLAAAAAAAABDAAAAAAAAAAAAAAAAAADEAAKCAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAPQOAPAAAAAAXYNAAAAAAAAWAAAAAAA,53,red,blue,0,1
barrage-2013.10-1656,.xml,barrage,AAAAAAAAEMAAAAAAAAADAAAAAAAAAAABAACKDAALAA__AA__AAAA__AA__AAPXAAQOAAAPAAAAAAAAWAAAAAAAAAAAAAANAAYAAA,78,Player 1,Player 2,3,2
barrage-2006.1-9504,.xml,barrage,AAAAAAAMDCAAAAAAAALKAAAAAAAAEBAAAAAADAAAAA__AA__AAAA__AA__AAOQAAWXAAAAAAAAAAAAAANPAAAAAAAAYPAAAAAAAA,154,Player 1,Player 2,1,2
barrage-2015.0-2030,.xml,barrage,AAAMAAKAAAAAAAACAAADAAAAAAAAAADEAABAAALAAA__AA__AAAA__AA__AAAAAAPXAANQAAAAAAAAAAAAAAAAAAOWAAAAAAAAPY,62,Player 1,Player 2,3,2
barrage-2014.8-1629,.xml,barrage,AAAMBADAAAAAAAAAAAAEAAAAAAAAAALCAAAKAADAAA__AA__AAAA__AA__AAWNAAPQAAAAAAAAAAAAAAOPAAAAAAAAYXAAAAAAAA,46,Player 1,Player 2,1,2
barrage-2005.10-6524,.xml,barrage,ACAAADAAALAAAABAAAAAAAMAAAADAAKAAAAEAAAAAA__AA__AAAA__AA__AAPXAAWOAAPAAAAAAAAAAANAAAAAAAAAYQAAAAAAAA,58,Player 1,Player 2,1,2
barrage-2006.1-6822,.xml,barrage,AAAAAAABDMAAAAAAAALEAAAAAAAAAAAAAADKCAAAAA__AA__AAAA__AA__AANAAAOAAAPAAAYAAAXAAPAAQAAAAWAAAAAAAAAAAA,13,Player 1,Player 2,1,1
barrage-2014.10-1601,.xml,barrage,MAAAAAAAAADAAAAAAAAACAAADAAAAAELAAKBAAAAAA__AA__AAAA__AA__AAWPAAQPAAAAOAAAAAAAAAXAAAAAAAAAYNAAAAAAAA,69,Player 1,Player 2,0,2
barrage-2015.0-2315,.xml,barrage,AAAMKALAAAAAAAAAAADAAAAAAAAAAACEAAABAAADAA__AA__AAAA__AA__AAXPAAPQAAOAAAAAAAAAAAWAAAAAAAAAYNAAAAAAAA,86,Player 1,Player 2,3,2
barrage-2014.9-2466,.xml,barrage,AAAAAAAABMAAAAAAAAADAAAAAAAAAAADAAECAALKAA__AA__AAAA__AA__AANAAAAAAAAAOWAAAAAAAAPPXAAAAAAAYQAAAAAAAA,59,Player 1,Player 2,3,1
barrage.2003.08.30.4818,.gsn,barrage,AAAKCEMBAAAAAADDLAAAAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAXAAPAAAAAAWAAAAAAAAQYAAAAAAAANPOAAAAAAA,99,red,blue,3,1
barrage-2014.8-966,.xml,barrage,AAAAAAAABMAAAAAAAEADAAAAAAAAAAAAAADLAAKCAA__AA__AAAA__AA__AAAAAAXAAAOWAAAAAAAAANAAAAAAAAPYAAAAAAAAQP,60,Player 1,Player 2,3,1
barrage-2006.4-4902,.xml,barrage,MBLAAAAAAAECDAAAAAAAAKDAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAXPAAAAAAAAQOAAAAAAAAPNAAAAAAAAWY,118,Player 1,Player 2,0,2
barrage-2014.1-2471,.xml,barrage,AAAAAAAADDAAAAAAAAAEAAAAAAAAAAABAAMLAAKCAA__AA__AAAA__AA__AAXPAAPOAAWAAAAAAAAAAAQAAAAAAAAAYNAAAAAAAA,12,Player 1,Player 2,1,2
barrage-2014.5-877,.xml,barrage,AAKAABADALAAEMAAACAAAAAAAAAAAAAAADAAAAAAAA__AA__AAAA__AA__AAAQXAAAAAAAWOAAAAAAAAPPAAAAAAAAYNAAAAAAAA,60,Player 1,Player 2,1,2
barrage-2006.2-5430,.xml,barrage,AAAAAAAABDAAAAAAAAAAAAAAAAAAAAMDKCLEAAAAAA__AA__AAAA__AA__AAAAWYXAAAAAAPNAOQAAAAAAAAPAAAAAAAAAAAAAAA,13,Player 1,Player 2,1,1
barrage-2005.9-6061,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAAAALMKDAAAAAABECDAAA__AA__AAAA__AA__AAAAQWAAAAAAAAYPAAAAAAAANPAAAAAAAAOXAAAAAA,28,Player 1,Player 2,1,2
barrage-2006.2-7263,.xml,barrage,MEADAAAAAABAADAAAAAAAAALAAAAAAAAACKAAAAAAA__AA__AAAA__AA__AAAAAAAAXAQAAAAAAAAOAWAAAAAAANAYPAAAAAAAPA,68,Player 1,Player 2,0,2
barrage-2014.4-372,.xml,barrage,AAAAAAAADMAAAAAAAAABAAAAAAAAAADLAAAEAAKCAA__AA__AAAA__AA__AAAAAAAPAPQAAAAAAAAAOAAAAAAAAAXNAAAAAAAAWY,121,Player 1,Player 2,3,1
barrage-2006.0-4250,.xml,barrage,AAAAAAAABMAAAAADAAADAAAAAAAAKAEAAAAAACALAA__AA__AAAA__AA__AAAAAAAAAAAAPAQAAAAAAANXOAAAAAAAYWPAAAAAAA,125,Player 1,Player 2,0,1
barrage-2014.2-2220,.xml,barrage,AAAAAAAAEMAAAAAAAAABAAAAAAAAAAKCAAADAADLAA__AA__AAAA__AA__AAANOWAAAAAAAXYQAAAAAAAAAPAAAAAAAAAAAAAAAP,47,Player 1,Player 2,1,1
barrage-2006.4-2295,.xml,barrage,AAAAAAAAAAAADAAAAAAAAAMAAADAAKAEAALACAABAA__AA__AAAA__AA__AAAAAAAAAAAPAAAAAAAAAWAAAAAAAAPNAAAAAAQOXY,38,Player 1,Player 2,1,2
barrage-2014.10-1465,.xml,barrage,AAAMBDEAAAAAAAAAAAAAAAAAAAAAAADLAAAAAAKCAA__AA__AAAA__AA__AAPXAAPOAAWAAAAAAAAAAAQAAAAAAAAANYAAAAAAAA,46,Player 1,Player 2,0,1
