game_id,game_fmt,game_type,field_content,game_length,name1,name2,result_type,winner
ultimate.2003.09.24.5657,.gsn,ultimate lightning,AAAADDAAAAAAAAAAAAAAAFGHHIEJEADFGMBLKCBDAA__AA__AAAA__AA__AAAUAAAVOAWXSATAAAAAASRATAPPAAANQRAAPPAQNY,34,red,blue,1,2
ultimate_lightning-2005.10-2395,.xml,ultimate lightning,EMBBEAAAAAIDAAAAAAAAFLAAKDAAJAGDHCFDAHGAAA__AA__AAAA__AA__AAAVQOSAAYATAAAPNATPAAAAPPAAAXAANSUWARAQAR,39,Player 1,Player 2,1,1
ultimate.2003.05.27.233,.gsn,ultimate lightning,EAAAMAAAAAADBAADCAFAAAADFIHBAGEJALAGADKHAA__AA__AAAA__AA__AASAAAAAAAAUWAAAASXRAVNQTARATPAAYONPAPPAAQ,89,red,blue,1,1
ultimate.2003.12.22.1386,.gsn,ultimate lightning,DEJFCDMBGAADDAFHAAABAAKAAALAAEAAAHAGAAIAAA__AA__AAAA__AA__AAAAATSAXVAAPUPATWAAORAQNAAAYNAPAASQAARAAP,95,red,blue,3,1
ultimate_lightning-2006.5-4409,.xml,ultimate lightning,EJCKEDLDBMDGDHFHFGIBAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AARSRVWXUTTSQQPPOPPAAANAAAAAAAAAYNAAAAAAAA,73,Player 1,Player 2,3,1
ultimate_lightning-2006.0-6078,.xml,ultimate lightning,DFDAHDBEBMEAIAAAJDFGAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AARQTQSAAAAANSOAXRAAAANWPTAAAAAAYUPPPVAAAA,604,Player 1,Player 2,3,2
ultimate_lightning-2005.11-1206,.xml,ultimate lightning,BEGFDADAADMFDJCBIAAEHAHAGAAAAALKAAAAAAAAAA__AA__AAAA__AA__AATSAAPPAARSAAWTAAUXAAAQNVAAONQAAAYAPPARAA,75,Player 1,Player 2,1,1
ultimate_lightning-2006.4-6206,.xml,ultimate lightning,AAAADDAAFMAAAAAAAADFEHAAGAKALABBDJEICAHGAA__AA__AAAA__AA__AAAAAAAAWRNQNRTUAAOSTAASXPAAAAAAPPYVQAAPAA,98,Player 1,Player 2,1,2
ultimate.2003.05.17.91,.gsn,ultimate lightning,DDCFDEDEBMAAAFAAAAABAAAAAGAHAAGJAALKAHIAAA__AA__AAAA__AA__AANNAPAVOYWXAAQAQAAAAAARAAAPAUASSATRPATAPA,39,red,blue,1,1
ultimate.2003.10.30.3962,.gsn,ultimate lightning,FIGADDAMBEGDAAHHAADBAAAAFEACAALAAAAKAAAJAA__AA__AAAA__AA__AAAPSOVPAQRAATAAUAAAXAAAWAPTAAAAAPNYQNSRAA,78,red,blue,1,2
ultimate_lightning-2005.10-2209,.xml,ultimate lightning,AAACDEEFABAHAADLMABGDKDAAAAHFAAGAAAJAAIAAA__AA__AAAA__AA__AAAAAAAAAAAAPSTXRQTOSQAAAAAAAAAAPVRYPUNNWP,272,Player 1,Player 2,1,2
ultimate_lightning-2014.4-104,.xml,ultimate lightning,DDHGHGCFJMKIBADDABELEAAAAAAAAFAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAANXPAAAAAAAQOWQTTSSAAPVYUPPRRNA,205,Player 1,Player 2,1,1
ultimate.2003.09.21.5529,.gsn,ultimate lightning,ADAABHMFBHAAACDDLFEDAAAKIAAAJAAGAAEAAAGAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAQPTQNVRPTPSRUNYXWSOP,212,red,blue,0,1
ultimate.2003.05.19.3,.gsn,ultimate lightning,MBEAAACDGFBAAAAAAFDDAAAAAAAHAALKDHJAEAIGAA__AA__AAAA__AA__AASRQAVTXUPNAAAQAAWAORAAAAAAAATPAPAAPAASNY,153,red,blue,1,1
ultimate.2003.06.09.226,.gsn,ultimate lightning,BBAAAFDCEFMAEAAAGAAALKAAAAAAADDDAHIAHAJGAA__AA__AAAA__AA__AARWAAXNRTQVSAUASAOAAAATAAAAYNAPQAAAAPAPPA,82,red,blue,1,2
ultimate_lightning-2006.4-2112,.xml,ultimate lightning,DAAAAAAAADDAAAAAAAADAFAGBBCAJAFHGHEELMKIAA__AA__AAAA__AA__AAARTASPAARSAXNAVUOTNWAAAAAAPAAAAPAAAQYQPA,55,Player 1,Player 2,1,1
ultimate_lightning-2005.9-365,.xml,ultimate lightning,AAABMLHDEAAAAIBCHFDAAAAAAAAFAADAAGGJKEADAA__AA__AAAA__AA__AASTQSANOQNAAUXAAAVWAAAAAPRRAAAAAAPPYPTAAA,324,Player 1,Player 2,1,2
ultimate.2003.05.20.99,.gsn,ultimate lightning,DDEMGAEAAGADDFAAAAAFAAAAAAAAAABIAHLKHCBJAA__AA__AAAA__AA__AAQRVYNTAATQOXAAAUAWSAPAAAAAAAAPSPAAAAANPR,90,red,blue,3,2
ultimate_lightning-2006.5-633,.xml,ultimate lightning,ADDBMBAADDAAAAJIFAAAGHAECAAAAAHGAFKLAEAAAA__AA__AAAA__AA__AAAAAAAAAAAAPWPPVOXPSUAAAATRRASAQQATANYNAA,110,Player 1,Player 2,3,2
ultimate_lightning-2005.9-7211,.xml,ultimate lightning,DHAAMFAADEDAAABHBAADAAAAICAAAAAALJGEFKAGAA__AA__AAAA__AA__AAAUXAASOTASAATAAVAAAWAAAQAAAYAPQNANPRPRPA,89,Player 1,Player 2,1,1
ultimate.2003.05.23.130,.gsn,ultimate lightning,ADCIHEAABMDFFDEDGAABAAAAAAAAAAGAAAJHAAKLAA__AA__AAAA__AA__AAVUAAXWYQNPPATATAQNOASAAAAAAAAARPAASPAAAR,36,red,blue,3,2
ultimate.2003.09.12.4688,.gsn,ultimate lightning,DAAADAAAFEDJABAHCAABEAAIALAGHAAAKAAGAMFDAA__AA__AAAA__AA__AAAVAOAUAAWXAATAAAAAAASSRAPPATQNQRAAPPAANY,219,red,blue,3,1
ultimate.2003.09.26.1767,.gsn,ultimate lightning,DBEBDGMGDDAAAAAAAAAAAAAAAAAAAAKLHFFIHCJEAA__AA__AAAA__AA__AAASAAAAAAAAAVTWSPAAUAPRTONPXAAARNQYQPAAAA,222,red,blue,3,2
ultimate.2003.05.29.92,.gsn,ultimate lightning,AAAAFGAAAAAAAEHBMCAAAFAEGJBKAAAAADDHLIDDAA__AA__AAAA__AA__AASAAAAAAAAAXRAURAWPSVTAOAAANQAAYATAQAPNPP,124,red,blue,1,2
ultimate_lightning-2006.4-129,.xml,ultimate lightning,AAAADDAAEBAAAAAAADCELHAMAABAFKDHAAIJFAGGAA__AA__AAAA__AA__AASQAAAAAAAATNASQANARUAAAXVAPAWTPYPAAROPAA,115,Player 1,Player 2,1,1
ultimate_lightning-2014.1-1172,.xml,ultimate lightning,MBADADAAAEBEADAIAAAACFHAADAAAAKGFHAALAGJAA__AA__AAAA__AA__AAASUWPAAAAATXAOAAARARNPAAPAPAAAQSYQNTAAVA,181,Player 1,Player 2,3,1
ultimate.2003.11.07.1809,.gsn,ultimate lightning,AEBGMFAAAAAADBALACKAAAAAHAJHAAADEIGDADFAAA__AA__AAAA__AA__AARAAAPPAAARVPAAAAAAPXOWAQUQAASYTAASNTAAAN,177,red,blue,1,1
ultimate_lightning-2006.7-4004,.xml,ultimate lightning,MBFAAAAAHHBEAAAAAAEIFAAAADACDAKGLADDAAJGAA__AA__AAAA__AA__AAAAAAAAAAAAVTTPPXUSRWONYRNPQPQSAAAAAAAAAA,31,Player 1,Player 2,1,1
ultimate_lightning-2006.4-3629,.xml,ultimate lightning,AAAADDGGMAAAABEBCHEAAAAIFLKJFAAAADAAHDAAAA__AA__AAAA__AA__AAPXAAPNAVRATAARWAAAAAAANOQAUSAPSAYATAAPQA,109,Player 1,Player 2,1,1
ultimate.2003.09.28.4269,.gsn,ultimate lightning,ADBFEBMHDEAAAGAHCIADAAALAAAKAAAAADAFAJAGAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAPNSXRQVNTPPTURQSYOWP,181,red,blue,3,1
ultimate_lightning-2006.4-3774,.xml,ultimate lightning,AAAAAEKFDEAAAAALMBHDAAAAAFBCIDAAAAAHJDGGAA__AA__AAAA__AA__AAWXAAPPAAAAQQASPPTAAAAOARUNTSAAAAARVYNAAA,61,Player 1,Player 2,1,1
ultimate.2003.05.10.6,.gsn,ultimate lightning,EFGCAMBAAADAEADBAAAAAAAALKDAAAGAHAIADHJFAA__AA__AAAA__AA__AAAAUVAATAAAAAAAAAARAANPSPAASRPNYXTAQAQOWP,30,red,blue,1,2
ultimate.2003.05.29.367,.gsn,ultimate lightning,DFAAABHMEEAAACAAAABDAAJAKAAALDAFAADGAHIGAA__AA__AAAA__AA__AAAAUWAAXVAPAATOAAATAARQAAPASANPSNAAAQAYPR,82,red,blue,1,2
ultimate.2003.09.26.2361,.gsn,ultimate lightning,ADAAEBMBGDAAKHIFCHJDAAAAAAALAAAFAAEADAGAAA__AA__AAAA__AA__AAAAAAPPAAAAAAAAXWAAAAAAPPAAQQRRNNTOVUYTSS,239,red,blue,1,1
ultimate_lightning-2006.0-7178,.xml,ultimate lightning,DFDAHDBFBEEAIAAAJDGMAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AARAAWAAXAAAAAAAVUAAAANSQAAAAQSNYOTAPPPPRT,255,Player 1,Player 2,1,1
ultimate_lightning-2005.10-923,.xml,ultimate lightning,EEBDADDMAABFCAAAAAAAFHAAKADHILAJAAGAAAAGAA__AA__AAAA__AA__AARAAAAAXAWRVAATAAPAAASAOPAATPAAQUNPAAYNQS,114,Player 1,Player 2,1,2
ultimate.2003.12.28.1597,.gsn,ultimate lightning,AAAGFBBMHDAAAAJCEDHEAAAAAFLADKAAAAAIAAGDAA__AA__AAAA__AA__AANNSXQQPWAARSAYUATAAPAAAAAAATPVRAAAAAAAPO,117,red,blue,3,1
ultimate.2003.12.14.3758,.gsn,ultimate lightning,FMAAGDAAGBDDAAHAAADHEBAAAIAAAAAJCALFAAKEAA__AA__AAAA__AA__AAAAWXPAATVSAPTUSAAQRYAANNRPAPOQAAAAAAAAAA,34,red,blue,1,2
ultimate_lightning-2006.1-6624,.xml,ultimate lightning,MBAAHAAAADBFEFAAAAADGIACAEHGADAJAKAALAADAA__AA__AAAA__AA__AAAASASQUAPQAAPAAWAXATAAPATORAVNAAPAARAANY,62,Player 1,Player 2,3,2
ultimate.2003.09.13.3999,.gsn,ultimate lightning,ADGFAAMEBAADFDEDCGBAAAHAAAAKAAAAALIJHAAAAA__AA__AAAA__AA__AAPRWARAATQSTAOAUPXANPAVAYAPAAAAQAAASAAAAN,67,red,blue,1,1
ultimate_lightning-2006.2-6851,.xml,ultimate lightning,AADAAAADAAAGAADFDAAAABEJCGAFAAAILMKBHHEAAA__AA__AAAA__AA__AARPAASSPTNVAANAPQQTRWAUYXAAAAAAAAOAAAAAAP,246,Player 1,Player 2,0,2
ultimate.2003.05.27.110,.gsn,ultimate lightning,DABAAFMBEDAHAADDAAHAAACAJAAAIAAFKAEGALGAAA__AA__AAAA__AA__AASAAAAAAAAATXAASAWRAUYNAOATPPVANQAARAPPAQ,154,red,blue,1,2
ultimate.2003.06.14.644,.gsn,ultimate lightning,DBDADEBMAHIEALAADCKAFAHAGAJAFGAAAAAAAAAAAA__AA__AAAA__AA__AAASAPASARAUAWAPAXATAVAPATAQANAPARAOAYANAQ,110,red,blue,1,2
ultimate_lightning-2005.11-4027,.xml,ultimate lightning,AAHAALCHIEDADGFAAAAAAAMADEAAFGBADBAAAJAKAA__AA__AAAA__AA__AARPAPASWYTAAAQAARTOPAASAAANAAQVANAAPAAXAU,94,Player 1,Player 2,1,2
ultimate.2003.08.29.2985,.gsn,ultimate lightning,ADABAEAMAEABADAFADAHAHACAJADAIAGAKAFALAGAA__AA__AAAA__AA__AAAAAAAAAAPRVSRAAAAUTPOPWAAANQXTAAAAANYPQS,109,red,blue,3,1
ultimate_lightning-2014.1-704,.xml,ultimate lightning,MAFAAAAADEEAAAADAADIDHABAAAHAALFABGKACGJAA__AA__AAAA__AA__AASRXTRAOAWSUAAAVQAAATYNAAPPAAAANQAAPPAAAA,224,Player 1,Player 2,3,2
ultimate_lightning-2005.9-7666,.xml,ultimate lightning,JGBAAABMDADAECAAAGAAAAKEAALFAAAAIFHADAHDAA__AA__AAAA__AA__AAAAAXAAAUSAAWOTAAAAAAAAPPAAATARSRNPQQNYVP,53,Player 1,Player 2,1,1
ultimate.2003.06.24.854,.gsn,ultimate lightning,EDHDAABEMAAIJCGFDBHLAAADAAAKFGAAAAAAAAAAAA__AA__AAAA__AA__AAAAVAAUPSAAAAASWOXAAAAATRPTNPAAAAPQYQNRAA,181,red,blue,1,1
ultimate_lightning-2005.10-1169,.xml,ultimate lightning,FEBDAAMBEDGAKHAADCIGAADAAFALAAAAAJAAHAAAAA__AA__AAAA__AA__AAVSAASAAARUWAATAAAAAXQNAAAAAOTYPNRPAPAAPQ,173,Player 1,Player 2,1,1
ultimate_lightning-2005.10-1639,.xml,ultimate lightning,JAKAHDMGELDCAABHAAAABFAAAAAFAAAAIGDEAAADAA__AA__AAAA__AA__AAAQAWRNAAAASTAXPOUYAAAVPPAAAAAPATRAASNAAQ,24,Player 1,Player 2,3,2
ultimate.2003.10.09.6185,.gsn,ultimate lightning,EEAADDAABMFHAAAAAAFBAAAAAAHALGIGCAJDAADKAA__AA__AAAA__AA__AAAAAAASWPUXAAAANPOYPNAAAASVTATQAAAAARQRPA,63,red,blue,1,1
ultimate_lightning-2006.7-1298,.xml,ultimate lightning,FHAAAAAEBMEHAAAAAAABAAAAAADDLFIGACJDADGKAA__AA__AAAA__AA__AANASAVAXARAAPAWANAOAPPAQAPATARAAUAYAQATAS,63,Player 1,Player 2,1,1
ultimate_lightning-2014.8-2315,.xml,ultimate lightning,DAAAAAAAMFAAAAAAAHJEHAAAAKCADBDDALFGBEGIAA__AA__AAAA__AA__AAUAXASVOTSARAAARAAPWANTPAPPAAAAYQQANAAAAA,151,Player 1,Player 2,1,1
ultimate.2003.05.28.288,.gsn,ultimate lightning,AAGAEHAAAAAIEFDMBAAAAFHLDBJAAADKCDGAAAAAAA__AA__AAAA__AA__AAPAAAAAAAAPAPUAWXAVAAAANROTPNAAAARSQYTQSA,134,red,blue,3,2
ultimate_lightning-2006.1-4968,.xml,ultimate lightning,MFAAAADDDDLHIACHAAAAAAEAKEAFGAAABGAAABAJAA__AA__AAAA__AA__AAPAWASANAQAAPAVAXARAPTAPAOASATAARANAUAYAQ,276,Player 1,Player 2,1,2
ultimate_lightning-2006.1-6806,.xml,ultimate lightning,GDAHGHAABMFAAAIAAAABEAAADAAAAEDKCALFAAJDAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAPWQPUPNXVPTTRSNSRYOQ,137,Player 1,Player 2,1,1
ultimate.2003.05.29.27,.gsn,ultimate lightning,ADAEAMAEADABABACAHAHAJAKAIALAGAGADAFAFADAA__AA__AAAA__AA__AASAAAAAAAAANVAXASWRAUQNOAAATARAPATYAQPPAP,220,red,blue,3,1
ultimate.2003.09.23.341,.gsn,ultimate lightning,MBAAADFAEFBAAHADAAAEAAAAAACHKAGDDAIAJAGLAA__AA__AAAA__AA__AASATOSAAAAUXPAAVRWAAAQAAAQAAAATYRANNPAAPP,60,red,blue,1,2
ultimate.2003.09.01.1931,.gsn,ultimate lightning,AABMKAAAAAADDBLHGDAAAHGCFFIEAAAADJAAEAAAAA__AA__AAAA__AA__AARSUXTTVYNRAQOWPPPAAPQANAAAAAAAAASAAAAAAA,299,red,blue,1,1
ultimate_lightning-2006.1-6616,.xml,ultimate lightning,AAAAAAAAAAADFAGEAGEADAALCBMDAJADFAKHBIAHAA__AA__AAAA__AA__AAAARAAVOXTPAASAPWAAURPPQAAAAASNAAQAAATANY,73,Player 1,Player 2,1,1
ultimate_lightning-2006.0-1004,.xml,ultimate lightning,BEBFDAADAAMGDJADAIAFHACHAGLAAAEKAAAAAAAAAA__AA__AAAA__AA__AAAROAAUAASAAAWRAAXVAAAANSPPQNAAATAAPPYAQT,43,Player 1,Player 2,1,1
ultimate.2003.05.10.246,.gsn,ultimate lightning,DEHDDFCEBMFAADAAAAABAAAAAAAAAAGIAAGJAHLKAA__AA__AAAA__AA__AAATUAAAVATARAAAAAAAARNPQAAAASPNYXSQAPAOWP,56,red,blue,1,2
ultimate_lightning-2005.10-7463,.xml,ultimate lightning,EAAADAAHAEAAHFADAABABAAAKAMAIDFJACAGLADGAA__AA__AAAA__AA__AAAAAAAAAAAAPRTXSQTOSWAAAAAAAAAAPVRYQUNNPP,244,Player 1,Player 2,1,2
ultimate_lightning-2006.1-6118,.xml,ultimate lightning,DGAAAGIEBMDAAKADFCHBEAAAAAFHJLAAAAAAAAADAA__AA__AAAA__AA__AAPRATXUAAVOPWAAPAAASANQAPAAAAAARYTNSQAAAA,97,Player 1,Player 2,1,1
ultimate.2003.09.25.3525,.gsn,ultimate lightning,ADDHHEMFBBAAKCLAAJEGAAAAIADAAAAAAAGADAFAAA__AA__AAAA__AA__AASARWAAXRAAAANOPAVTAAAQNTPPUSQAAAAAYPAAAA,431,red,blue,1,1
ultimate_lightning-2006.4-1563,.xml,ultimate lightning,MEBAAAADFGEJHAAAAHDFBADAAAACADAALAGIAKAAAA__AA__AAAA__AA__AAVRWAAAAASSTUOAAAAAXPYTAAAAAAPQNQPAAAAPRN,216,Player 1,Player 2,1,2
ultimate.2003.05.29.109,.gsn,ultimate lightning,AAADDAHFEDMDAAGAAACABLAAAHAKBEJGAAIAAAFAAA__AA__AAAA__AA__AAAAAAAAAAAAVRSWSAAXAUAAPTAAOTRQPANPAAPQNY,58,red,blue,1,2
ultimate.2003.10.22.4875,.gsn,ultimate lightning,MEDGDHIBFGFECAAJDLBAADKAAAAHAAAAAAAAAAAAAA__AA__AAAA__AA__AASXAAPVOAUSWAAAAAAAAANRTAPAAATRYNAAPPAAQQ,144,red,blue,1,2
